,_id,textDisplay,Overview sentiment,Features,,เพิ่มใน Lexicon
1288,64b6c01aa4428eeea75324fe,ถ่ายวัดศรีเอียมซะด้วย ,,,,
1289,64b6c01aa4428eeea7532560,สุขภาพแบตของ iPhone 11 กับ 12mini เท่ากันปะครับ,,,,
1290,64b6c01aa4428eeea7532589,ยังน่าใช้อยู่ครับ แบตอึดด้วย ,,,,
1291,64b6c01aa4428eeea753270c,เราใช้สีดำขอบเครื่องไม่ลอก แต่ขอบกล้องลอกค่ะ,,,,
1292,64b6c01aa4428eeea7532719,15000คุ้มนะผมว่าค่ายแอนดรอยบางค่ายยังไม่ได้กันน้ำกันฝุ่นกล้องอัลตร้าไวด์บางค่ายยังได้ความละเอียดแค่8ล้านกล้องหน้าวิดีโอยังถ่าย4Kไม่ได้ตัวท็อปบางค่ายยังถ่ายวิดีโอ4Kไม่ได้เลย,,,,
1293,64b6c01aa4428eeea7532809,ผมใช้อยู่ครับ บอกเลยแบตอึดมากครับ ,,,,
1294,64b6c01aa4428eeea7532882,ขนาดผมพึ่งจัด 12 Pro  มือ 1 มา1 อาทิตย์ถือว่ามากลื่นมากๆใช้ได้อีกยาวๆ ใครจะซื้อ 12 โปรแม็ครับรองคุ้มโคตรคุ้มครับ ยืนยันอี ก 1 เสียง แบตก็โอเคครับ,,,,
1295,64b6c01aa4428eeea75328ab,ต้องยืมซัมซุงเครื่อง 8 พันมาช่วยถ่าย T_T,,,,
1296,64b6c01aa4428eeea7531f09,13pro มีข้อดีอีกข้อคือสามารถถ่ายมาโครได้นะครับ,,,,
1297,64b6c01aa4428eeea7531f2d,@PPRov เล่นแบบไม่ปิดพักจอเลย(ดูหนัง ยูทูป ,,,,
1298,64b6c01aa4428eeea7531ed5,ถ้าไม่มีเรื่องจอเขียวมา ก็คงเลือกไม่ยากค่ะ ฮือ 😖😖,,,,
1299,64b6c01aa4428eeea7531ed8,จอนเเรกก็ว่า 13 pro คุ้มเเต่ตอนนี้จอเขียวจอขาว ,,,,
1300,64b6c01aa4428eeea7531f5f,"ปัจจุบันใช้13 แต่ไม่ชอบกล้องเลยว่าจะเปลื่ยนค่ะ ส่วนตัวเน้นถ่ายวีดีโอ(ในคอนเสิร์ตเกาหลีทั่วไป)กับเล่นเกมค่ะ(เกม fps,moba) ควรเลือกตัวไหนดีคะ",,,,
1301,64b6c01aa4428eeea7531fc9,เดี๊ยวก็จอเขียวแล้วครับ ,,,,
1302,64b6c01aa4428eeea7532002,อยากใช้13 Pro Max แต่มันมีปัญหาจอเขียวเลยยังไม่ซื้อรอ15 Pro Max แทน,,,,
1303,64b6c01aa4428eeea75320d7,เฟรมตกไปเหลือ 20 fps เลยครับ ,,,,
1304,64b6c01aa4428eeea7532126,กล้องสวย ,,,,
1305,64b6c01aa4428eeea7532126,จอ120 ,,,,
1306,64b6c01aa4428eeea753227a,ใช้ 12 มินิ ก็โอเคแต่ถ้าเล่นก็แบต 5 ชั่วโมงหมด ,,,,
1307,64b6c01aa4428eeea753227a,เปรียบแอนดรอยเครื่องเก่าแบต 4500 ก็หมดไวเช่นกันนะ 😃 เดี๋ยว 13 มินิคือตัวเลือกออีกตัว,,,,
1308,64b6c01aa4428eeea75322a3,ขอบๆจอ ,,,,
1309,64b6c01aa4428eeea7532925,มือ1เถอะ มือ1ยังไงก็ดีกว่านะ มือ2บางเครื่องสุขภาพแบต95-99จริง แต่เราไม่รู้ว่าเค้าเอาไปใช้ไรบ้างนะ สภาพเครื่องเราไม่รู้ว่าเป็นไง ,,,,
1310,64b6c01aa4428eeea753215a,ปัญหาจอเขียวถึงจะเคลมได้แต่ก็คนบางคนก็ขี้เกียจเสียเวลาไปเคลมระแวงทุกวัน555,,,,
1311,64b6c01aa4428eeea75322d1,ถ้า mini จอ 5.8 นิ้ว ,,,,
1312,64b6c01aa4428eeea7532359,วาร์ปซื้อ iPhone 12 mini และ iPhone 11 แบบออนไลน์ได้ที่นี่เลย .iPhone 12 Mini : https://shp.ee/bfyz9rkiPhone 11  : https://shp.ee/swg9att.ดูทดสอบกล้องเพิ่มเติมได้ที่ :  https://youtu.be/ohza136ALvE.คลิปแกะกล่องพรีวิว iPhone 12 ทุกรุ่นจ้า.iPhone 12 Mini : https://youtu.be/Mjp6eTkpaJQiPhone 12 : https://youtu.be/IAqV8O0QfkUiPhone 12 Pro : https://youtu.be/JWJS_9kbvWciPhone 12 Pro Max : https://youtu.be/JWJS_9kbvWc,,,,
1313,64b6c01aa4428eeea7532369,ที่ไม่ชอบคือให้แบตมาน้อย,,,,
1314,64b6c01aa4428eeea75323dd,ไอ11แบตอึดดี ,,,,
1315,64b6c01aa4428eeea7532408,ทีมมือถือจอเล็กคะ อยากได้เทคโนโลยีความจุแบตเยอะๆคะ ถ้าแอปเปิ้ลทำได้คือจะว้าวเลยเพราะยังไม่มีค่ายไหนทำได้,,,,
1316,64b6c01aa4428eeea7532442,ของคุนร้อนมากเรนเหรอ แร้วแบตหมดไวมากเลยเหีอ,,,,
1317,64b6c01aa4428eeea753247c,โดยส่วนตัวคิดว่าที่เพิ่มมาจะมีอยู่เพียง จอ night mode และ 5Gรอซัก13 14เผื่อมีลุ้นจอ 90-120 hz ,,,,
1318,64b6c01aa4428eeea75324a9,ผมชอบจอเล็กๆคับ. ,,,,
1319,64b6c01aa4428eeea75324e7,แอนดรอยด์ที่เห็นขอบจอสมมาตรหน่อยก็Pixel4a / XL / 5,,,,
1320,64b6c01aa4428eeea75324e9,เช่นเปิด 5G เล่นแบตสูบเยอะมาก และความร้อนสำหรับคนเล่นเกมอาจจะไม่ถูกใจสักเท่าไรสำหรับบ้างคน  ,,,,
1321,64b6c01aa4428eeea75324e9,จอสัก90Hz ก็น่าจะดี,,,,
1322,64b6c01aa4428eeea75324fc,เห็นพี่ถ่ายอยู่,,,,
1323,64b6c01aa4428eeea7532561,โหดสัส แดกแบตจัด,,,,
1324,64b6c01aa4428eeea753256e,อะไรก็ได้แบตอึดๆ,,,,
1325,64b6c01aa4428eeea75323c8,12 Pro ความรู้สึกเหมือนเฟรมในการถ่าย HDR น่าจะเยอะกว่า 12 ธรรมดา น่าจะสร้างความแตกต่างระหว่างรุ่นธรรมดากับโปร ,,,,
1326,64b6c01aa4428eeea75323d2,กะจะซื้อ mini ถ้าแบตไม่ลดเยอะ ,,,,
1327,64b6c01aa4428eeea7532450,เท่าที่ลองเล่นมา กล้อง iphone12 mini คมจริงๆ ,,,,
1328,64b6c01aa4428eeea75324d1,เรื่องเเบตเป็นไงบ้างคะ,,,,
1329,64b6c01aa4428eeea75324ea,ใช้ 11 อยู่ แต่จะไป 12 mini เพราะ ขนาดเครื่องเล็กแค่นั้นแบตไม่ซีเรียส ,,,,
1330,64b6c01aa4428eeea7532557,12 mini มัน mini จริงๆ นะ ถ้าคุณเป็นคนใช้มือถือแบบ หน้าจอ 6.1 นิ้ว + มาเป็นเวลา 2-3 ปี ,,,,
1331,64b6c01aa4428eeea7532557,ขนาดหน้าจอแบบ 12 mini ,,,,
1332,64b6c01aa4428eeea7532557,คือใช้งานได้ แต่มันไม่ฟินเท่าจอ 6.1 แน่ๆ,,,,
1333,64b6c01aa4428eeea75325c6,แบตเตอรี่ใช้จริงรุ่นไหนอึดกว่าครับ,,,,
1334,64b6c01aa4428eeea7532615,แบตชาร์จเต็มเร็ว,,,,
1335,64b6c01aa4428eeea7532623,ผมพึ่งซื้อ11มาแบตยัง100%อยู่แต่เจอร้านขายi12มือ2แบต89%เอา11ไปเทิร์นเพิ่ม4500คิดว่าควรไปเอา12หรือใช้11ต่อไปครับ,,,,
1336,64b6c01aa4428eeea753262b,ใช้มาจะ2ปีแล้วi12 แบตไหลเหมือนน้ำตอนนี้🤣  เกียมเปลี่ยนแบต,,,,
1337,64b6c01aa4428eeea7532671,สำหรับเราจอมันเล็กอ่ะ อยากได้จอ 6.7 แต่ก็แพงมาก ,,,,
1338,64b6c01aa4428eeea75326c9,ดีทุกอย่าง แต่แบตไหลไวมาก ,,,,
1339,64b6c01aa4428eeea7531d94,โอเคงั้นเอาไปซื้อกล้อง sony a7 mark ii 55555,,,,
1340,64b6c01aa4428eeea7531dd1,เพราะโอเคกับขนาดทั้งคู่ 13&mini แต่เทียบดูแล้วเหมือนขอบจอด้านข้างมินิจะเล็กกว่า แต่ยังไม่ชัวร์เรื่องแบต,,,,
1341,64b6c01aa4428eeea7531ebd,13 โปรยังหน้าจอเขียวอยู่ไหม,,,,
1342,64b6c01aa4428eeea7532081,แนะนำถอยไป12เหอะ อย่าไปเสียเวลาชีวิตกับ13และ14กับเรื่องจอเขียวเลย ,,,,
1343,64b6c01aa4428eeea753208e,แบตยัง 100 อยู่เลย,,,,
1344,64b6c01aa4428eeea75320db,14 PM ถ้าอัดหน้าจอตอนเล่นเกม ,,,,
1345,64b6c01aa4428eeea75320db,ไม่ติดเกาะนะครับ   แต่อัดหน้าจอตอนทำอย่างอื่นอาจติดมาด้วย   เล่นเกม ผมก็ไม่ค่อยรู้สึกกระตุกเท่าไรนะครับ(ไม่ใช่ห้องแอร์) ปกติผมจะเล่นบน ipad mini 6 มากกว่า แต่โดยรวมผิดหวังครับ 55  หวังว่ามันจะอัพเดทแก้ไข ,,,,
1346,64b6c01aa4428eeea75327a0,@Theerawat Sonsok ผมจัดมือสองสีทอง256มา16k เเบต81 ,,,,
1347,64b6c01aa4428eeea753284a,เคยใช้จอ6.4อยู่ยังคิดว่าใหญ่มากแล้วหลุดมือบ่อยมาก ,,,,
1348,64b6c01aa4428eeea75328d5,ส่วนตัวของจอใหญ่เเบตอึด ,,,,
1349,64b6c01aa4428eeea75328e7,เยอะถ่ายกลางคืนโครตสวย แต่ตัดกล้องสูมมาโคนออก ,,,,
1350,64b6c01aa4428eeea75328f9,ผมไม่ได้ขายของอะครับก็อยากได้กล้องถ่ายละจบสวยเลย ,,,,
1351,64b6c01aa4428eeea7532938,เเบตไหลมาก เครื่องร้อน 5G ก็เเย่ ไป13 หรือ14 ออกดีกว่ามากๆเลยครับ,,,,
1352,64b6c01aa4428eeea753273e,@Tump Yung แย่กว่านั้นคือกล้องครับ 5555 ,,,,
1353,64b6c01aa4428eeea753273e,กล้องหลังโอเคเข้าใจ  ,,,,
1354,64b6c01aa4428eeea753273e,แต่กล้องหน้าน้องแกจะขุดเอาความจริงออกมาหมดเลย ,,,,
1355,64b6c01aa4428eeea7532761,11pmครับ เเล้วจะฟินเวลาเล่นเกมจอใหญ่ๆ เเบตอึด จอใหญ่,,,,
1356,64b6c01aa4428eeea753279e,ซื้อไปแล้วครับตอนนี้ตัว 12 ต้องมาลุ้นเรื่องแบตอีกทีว่าจะไหลจริงๆไหม ,,,,
1357,64b6c01aa4428eeea75327ff,จบตั้งแต่ 60hz แล้วครับ,,,,
1358,64b6c01aa4428eeea753282f,แบตอึดโหดสัตว์รัสเซียแสดงว่าพี่ไม่ใช่โปรแลสเซียนน่ะสิ,,,,
1359,64b6c01aa4428eeea75328fa,กล้องสวยกล้องดีสำหรับผมคือกล้องที่รายละเอียดครบ คมชัด ไม่หลอกตา คนขายของหรือถ่ายรูปส่งงานจะเลือกไอโฟน เพราะใกล้เคียงที่ตาเห็นมากที่สุด ,,,,
1360,64b6c01aa4428eeea75328e4,จัด 12pm มือ2มา จอออกเหลืองๆไหมคับ,,,,
1361,64b6c01aa4428eeea75328fc,ตอนนี้ดันเป็นจอโค้งทั้งหมดซึ่งค่อนข้างเป็นปัญหากำการติดกระจกกันรอยครับ เลยอยากใช้ตัวท็อปที่จอไม่โค้งบ้างครับ,,,,
1362,64b6c01aa4428eeea753295b,ชอบหน้าจอพอดีมือก็13p ชอบใหญ่ๆไป13 pm เลยครับ,,,,
1363,64b6c01aa4428eeea753292c,A73 5G ตบยับครับแบตอึดกว่า/จอสวยกว่า/กล้องดีกว่า/คุณภาพเสียงดีกว่า,,,,
1364,64b6c01aa4428eeea7532970,ชอบการสลับกล้องในคลิปนี้ให้ความรู้สึกแบบเหมือนใหม่ไม่ได้มุมตรงตลอดคลิป แต่ช่วงแรกๆตัดดูฉึบฉับไปหน่อย ,,,,
1365,64b6c01aa4428eeea753215e,ส่วนตัวติดความอยากได้จอแบบใหม่ฟิลเจอร์ใหม่ ,,,,
1366,64b6c01aa4428eeea75321c8,ปัจจุบันตก ซ่อมฝาหลังเปลี่ยนแบตเปลี่ยนจอ แต่เปลี่ยนจอมาสองรอบแล้วค่ะ ,,,,
1367,64b6c01aa4428eeea75321c8,อีร้านแม่งไม่ยอมเช็คเมนบอร์ดให้ค่ะ บอกว่าอยู่ที่จอๆ เปลี่ยนมาสองรอบแล้วค่ะ ,,,,
1368,64b6c01aa4428eeea75321c8,จอแท้ของดิชั้นก็ยังไม่เสีย แต่มันถอดมา เxี้ย!,,,,
1369,64b6c01aa4428eeea7532259,😭เราคิดว่าขนาดเครื่องมันเท่าๆกันค่ะ ต่างที่ขนาดหน้าจอ ,,,,
1370,64b6c01aa4428eeea7532382,ถ่ายภาพสวย ,,,,
1371,64b6c01aa4428eeea7532434,คนที่ไช้ไอโฟนจะรู้แบตลดนิดหนึ่ง เริ่มไม่สบายใจละ ,,,,
1372,64b6c01aa4428eeea75324a8,iphone 12 ซีรีย์ใช้ กล้อง sony ทุกรุ่นทั้งกล้องหน้ากล้องหลัง,,,,
1373,64b6c01aa4428eeea7532544,ชอบความขนาดเล็กของ iPhone 12 Mini ถ้าแบตอึดหน่อยก็คงดี,,,,
1374,64b6c01aa4428eeea75325fd,เเบตไม่อึดเท่า11 เพราะจอเป็นOLED,,,,
1375,64b6c01aa4428eeea753263b,แบตยังเหลือ 81 วันนึงได้ยุ (เพราะไม่เล่นเกมส์) นี่ก็กำลังคิดๆยุว่า จะไป 11 pmหรือ 12 pm ดี ,,,,
1376,64b6c01aa4428eeea7532679,รู้สึกแบตมันไหลเร็วมากกกก  เล่นเกมร้อนไว ,,,,
1377,64b6c01aa4428eeea753267e,ขอ SE 2022 อีกสักคลิปหน่อยค่ะ เล่นrovได้สามตาแบตตุยแล้ว,,,,
1378,64b6c01aa4428eeea7532680,เคยมีโอกาสได้ใช้ไอโฟนครับลื่นมากครับเเต่ติดปัญหา​จอเล็กไปหน่อยครับสำหลับ6.1ผมเป็นคนมือใหญ่เเต่ถ้าจะเอา6.7ก็เเพงอ่าา5555,,,,
1379,64b6c01aa4428eeea7532696,"เพิ่งชื้อ iPhone 11 128 มือ1 ค่ายกล้วย 19,300 คิดว่าแบตทนกว่า 12 กล้องก็ไม่หางกัน แต่แค่ไม่มี5G นอกนั้นส่วนตัว ",,,,
1380,64b6c01aa4428eeea7532762,11pm ใช้อยู่ครับ แบตอึดเล่นได้นาน ,,,,
1381,64b6c01aa4428eeea7532762,จอใหญ่ ,,,,
1382,64b6c01aa4428eeea753278b,13miniดีกว่าถ้าไม่ติดที่จอนะครับ ,,,,
1383,64b6c01aa4428eeea75327a2,แบต84 17k ,,,,
1384,64b6c01aa4428eeea753280c,ชอบจอใหญ่12pm  ชอบของใหม่13,,,,
1385,64b6c01aa4428eeea753281d,อยากรู้เหมือนกันค่ะ555 ชอบจอใหญ่ๆด้วย,,,,
1386,64b6c01aa4428eeea753289e,แบตเตอรี่อึดมากเหมือนกันนะครับ,,,,
1387,64b6c01aa4428eeea75328c0,ใช้ 12pm มา8เดือน  สุขภาพแบตเหลือ90% ลงเร็วไปไหม??,,,,
1388,64b6c01aa4428eeea7532915,เรายอมขาย13pm  เพื่อจะกลับมา 12pm เพราะกังวลเรื่องจอเขียว ,,,,
1389,64b6c01aa4428eeea7532915,แบตอึดมาก ,,,,
1390,64b6c01aa4428eeea7532915,ทั้งๆที่สุขภาพแบตเตอรี่81 ,,,,
1391,64b6c01aa4428eeea753294c,สุขภาพแบตเตอรี่ลดเหลือเกือบจะ 90% ส่วน 13pm ที่ใช้มา 6 เดือน ,,,,
1392,64b6c01aa4428eeea753294c,ตอนนี้สุขภาพแบตยัง 100% อยู่เลย ,,,,
1393,64b6c01aa4428eeea753294c,ทุกวันนี้ชาร์จแบตแค่วันละครั้งครับ ,,,,
1394,64b6c01aa4428eeea753294c,แบตยังเหลือ 45-50% (เลือกช่วงเวลา และอุณหภูมิในการชาร์จได้ ,,,,
1395,64b6c01aa4428eeea753294c,เพื่อเลี่ยงแบตเสื่อม) แต่กับ 12pm ,,,,
1396,64b6c01aa4428eeea7532ad9,แบตเตอรี่ใก้มาน้อยมาก,,,,
1397,64b6c01aa4428eeea7532b54,เปิดโหมดประหยัด เหลือ 40 แบต,,,,
1398,64b6c01aa4428eeea7532c18,ใครคลิปเสื้อสีขาวนี่เเฟนถ่ายให้ปล่าวครัย555,,,,
1399,64b6c01aa4428eeea75329c8,"ถ้าให้แบตมาสัก4,500-5,000 ก็จะซื้ออยู่ เน้น เล่นทั้งวัน ",,,,
1400,64b6c01aa4428eeea7532c55,Iphone12 วางขายแล้วยังมีข่าวหลุด iphone13 ต่อจ้า 120HZ ติ่งเล็กลง ,,,,
1401,64b6c01aa4428eeea75329b1,กล้องสวยดี,,,,
1402,64b6c01aa4428eeea7532ae9,อยากได้มือถือแบตอึดก็ต้องยอมแลกกับความใหญ่เทอะทะ แกะกะของมัน ,,,,
1403,64b6c01aa4428eeea75329e8,ห่วยตรงแบตเตอรี่นี่แหละ ,,,,
1404,64b6c01aa4428eeea7532a24,ลังเลมากค่ะน้องออย ยังงงกับตัวเองอยู่เลยค่ะว่าจะเอาแบบไหนดี 😅😅 เอาpro หรือ pro max ดี เพราะตอนนี้ใช้ xr อยู่ค่ะ จอก็จะเท่ากับ pro  เห่อ!!!! ,,,,
1405,64b6c01aa4428eeea7532a74,แบต3687 รุ้สึกเหมือน 4000แอมป์รึมากกว่า อึดจิง,,,,
1406,64b6c01aa4428eeea7532abe,ถ้าซื้อมาใช้สักระยะประมาณ 2 ปีขึ้นไป 128 gb ถือว่าพอใช้ไหมค่ะ เน้นถ่ายรูป ถ่ายวิดีโอ ค่ะ,,,,
1407,64b6c01aa4428eeea753298d,ถ่ายสแกน ar ถ่ายยังไงอ่ะ,,,,
1408,64b6c01aa4428eeea7532a1c,ตาย วางขนาดหน้าจอคนละกลุ่มลูกค้า แต่กั๊กแรม ในตัว pro อีก ไม่เคยทำอะไรสุดๆ เลย,,,,
1409,64b6c01aa4428eeea7532b5f,ใครเป็นบ้างคะ แบตหมดเร็ว12 promax,,,,
1410,64b6c01aa4428eeea7532b7e,มีใครใช้12 pro แล้วเป็นเหมือนกันมั่งคะ คือ ถ่ายวีดีโอในมือถ้อ ,,,,
1411,64b6c01aa4428eeea7532b7e,สีวีดีโอเพี้ยนเป็นสีซีดๆ,,,,
1412,64b6c01aa4428eeea7532a73,คุณออยเลือก รุ่นไหนค่ะ pro  หรือ  pro max   สงสัย ตอนถ่ายวิดีโอ  ที่หลุดโฟกัสเป็นทุก ,,,,
1413,64b6c01aa4428eeea7532a73,รอบที่ถ่ายไหมนะ,,,,
1414,64b6c01aa4428eeea7532b2d,เราถ่ายไทม์แลปแล้วมันกระตุกค่ะ ,,,,
1415,64b6c01aa4428eeea7532b86,สำหรับออย เอาเครื่องคิดเลขถ่ายก็สวยครับ,,,,
1416,64b6c01aa4428eeea7532bf7,โดยส่วนตัวไม่สนจอใหญ่ ,,,,
1417,64b6c01aa4428eeea7532c3b,ถ้าถ่ายทั่วไป max จะดีกว่านิดหน่อย แต่ถ่ายตอนกลางคืนเห็นชัดแน่นอนครับ,,,,
1418,64b6c01aa4428eeea753297b,อยากได้iphoneแต่งบไม่ถึงเคยลองใช้ของป้าดีจริงความเสถียรกล้องวิดีโอ,,,,
1419,64b6c01aa4428eeea7532981,หน้าจอไม่สวยครับ,,,,
1420,64b6c01aa4428eeea75329a1,แบตเตอรี่ทดไหมค่ะ,,,,
1421,64b6c01aa4428eeea75329c4,พี่ค่ะมันกินพื้นที่เเบตเตอร์รี่ไหคะ,,,,
1422,64b6c01aa4428eeea7532a8b,ขออนุญาตสอบถามครับIphone 12 proMax อัดวีดีโอแล้ว ,,,,
1423,64b6c01aa4428eeea7532aec,วีดีโอของ iphone 12 pro max ที่มันหลุดโฟกัส ,,,,
1424,64b6c01aa4428eeea7532b3c,"แต่3,000 ที่เพิ่มขึ้นที่จะเอา 12 pro max นั้น ยังมองว่า แล้วแต่ต้นทุนของตัวเรา ให้ใจเราเป็นตัวตัดสินครับ เรื่องกล้องไม่ใช่ปัญหาถ้าเราใช้ใจตัดสิน",,,,
1425,64b6c01aa4428eeea7532b84,55555 รุ่นไหนมีกล้องง่ะ,,,,
1426,64b6c01aa4428eeea7532bc2,"มันคุ้มกว่าแน่นอน เพิ่ม แค่ 3,000 ก็ได้หน้าจอที่ใหญ่  ",,,,
1427,64b6c01aa4428eeea7532bc2,เซนเซอร์กล้องที่ ใหญ่กว่า และ ดีกว่าเยอะ พอควร.  ,,,,
1428,64b6c01aa4428eeea7532bc2,แบตก็อึดกว่า   แต่ๆๆๆๆๆ. ,,,,
1429,64b6c01aa4428eeea7532978,ส่วนรูป ถ่ายไม่เป็น😅😅,,,,
1430,64b6c01aa4428eeea7532a3d,แบตน้อยไปหน่อยไอโฟน,,,,
1431,64b6c01aa4428eeea7532a9a,ของผมเวลาสลับกล้องมันไม่หลุดโฟกัสนะแล้วเวลาถ่ายถนนมันก็ไม่มีอะไรผิดปกติเลยนะ,,,,
1432,64b6c01aa4428eeea7532b1e,เสียดาย 12 pro ให้แบตมาน้อยไปหน่อย,,,,
1433,64b6c01aa4428eeea7532b47,เมื่อไหร่มันจะแก้ไขเรื่องแบตซะที ,,,,
1434,64b6c01aa4428eeea7532b47,"ทุกวันนี้แบตขั้นต่ำเขา 4,000 กันหมดแล้ว ",,,,
1435,64b6c01aa4428eeea7532b3a,ไม่เน้นกล้อง ,,,,
1436,64b6c01aa4428eeea7532a70,สวยไม่ได้อยู่ที่กล้องครับ,,,,
1437,64b6c01aa4428eeea7532ab2,กล้อง pro max .. คมชัดมากกก ,,,,
1438,64b6c01aa4428eeea7532acb,ดีทุกอย่าง ยกเว้นแบต,,,,
1439,64b6c01aa4428eeea7532afb,แล้ว พี่เอากล้องอะไรถ่ายคลิป,,,,
1440,64b6c01aa4428eeea75329c3,กล้องโปรแม็กสวยเกินคาดมาก,,,,
1441,64b6c01aa4428eeea7532a2b,ตัวนี้จอยังเป็นของ.LG​อยู่ไหม,,,,
1442,64b6c01aa4428eeea7532a81,ถ่ายติ้กต้อกให้ดูหน่อยค่ะ,,,,
1443,64b6c01aa4428eeea7532adc,ไอโฟนขี้งกเคลื่องแบตจริงๆ,,,,
1444,64b6c01aa4428eeea7532b0e,เราเลือกรุ่นไม่ยากเลยค่ะเอารุ่นที่จอใหญ่ที่สุด ,,,,
1445,64b6c01aa4428eeea7532b0e,ชอบจอใหญ่ๆใช้ดูนั้นดูนี่แต่สีเปลียนใจทุกชม.แต่สุดท้ายมาจบที่ทอง ,,,,
1446,64b965335b57b20bb1eb4ce2,ตอนนี้ se 2022 ก็ยังใช้ขนาดจอแบบเดิมอยู่,,,,
1447,64b965335b57b20bb1eb4cee,เพราะมี Touch ID ความจุ 64 GB ที่ใช้งานหลายยี่ห้อไม่เคยเกิน 10 GB ส่วนหน้าจอเล็กทุกวันนี้ปรับขนาดตัวอักษรได้ใหญ่กว่าเมื่อก่อนพอสมควร ... ที่สำคัญพกง่าย ... แล้วการใช้งาน Bluetooth เริ่มจะสาธารณะมากขึ้น ,,,,
1448,64b965335b57b20bb1eb4d31,เพราะ ส่วนตัวเคยใช้6ค่ะ เลยอยากจะซื้อเพราะชอบจอเล็ก,,,,
1449,64b965335b57b20bb1eb4dde,มีจุดดำๆ​มุมจอด้านบนหลังจากที่ใช้ไปแค่10เดือน,,,,
1450,64b965335b57b20bb1eb4de2,สเปคเหมือน11 เลยกล้องสวยด้วยค่ะ,,,,
1451,64b965335b57b20bb1eb4e7f,ไอโฟนseเเบตไช้ได้ตลอดวันป่าวคับว่าจะลองใช้ iOS มั่งคับ,,,,
1452,64b965335b57b20bb1eb4da2,เปลี่ยนมาใช้ se 2020 เพราะจอมันนี้แหละพึ่งมารู้ว่าจอเล็กมันดีกว่าเยอะ ,,,,
1453,64b965335b57b20bb1eb4def,ความสดใสของจอไม่สดใสเท่าพวกจอแอนดรอยเอาตรงๆผมว่าแอนดรอยราคาเท่าๆกันเวิร์คกว่า,,,,
1454,64b965335b57b20bb1eb4e09,ผมขับรถเหยียบมาหลายที่ละหน้าจอไม่แตกเครื่องไม่ดับ ,,,,
1455,64b965335b57b20bb1eb4e10,สอบถามหน่อยคะ ชอบถ่ายรูอกับไลฟสดขายของ รุ่นไหนดีคะ,,,,
1456,64b965335b57b20bb1eb4d0e,ซื้อมาแล้วครับเล่นเกมลื่นมากแต่แบตหมดไวไปหน่อยจอกำลังพอดีเลย,,,,
1457,64b965335b57b20bb1eb4d91,ถ้าหน้าจอเท่า8plusนะสมบูรแบบ,,,,
1458,64b965335b57b20bb1eb4da5,มันจะซัพพอร์ตกันมั้ยคับ ยัดสเปคแรงๆมา แต่จอHD,,,,
1459,64b965335b57b20bb1eb4df4,ถ้าจอ5.5ขึ้นผมว่าคนคงแห่ชื้อ,,,,
1460,64b965335b57b20bb1eb4d77,แบตเตอรี่ไห้มาน้อยเกินไป ,,,,
1461,64b965335b57b20bb1eb4e08,รุ่นนี้ให้แบตมาน้อยถึงจะมี​ระบบฟาสชาทก็เถอะ​,,,,
1462,64b965335b57b20bb1eb4e4c,เสียดายอยู่เรื่องเดียวจอเล็ก555 ,,,,
1463,64b965335b57b20bb1eb4e50,กล้องที่ได้เลนส์ไวด์ด้วย ,,,,
1464,64b965335b57b20bb1eb4e50,ขนาดจอ ,,,,
1465,64b965335b57b20bb1eb4e8a,แต่สำหรับผมชอบใช้จอเล็กๆ ถ้าใช้แบบไม่คิดอะไรมากมันก็ใช้ได้ดีมากๆเลยผมว่า,,,,
1466,64b965335b57b20bb1eb4cea,รุ่นนี้ข้อเสียมีข้อเดียวคือจอเล็กนอกนั้นดีหมด,,,,
1467,64b965335b57b20bb1eb4d04,ใกล้เคียงครับต่างแค่จอ,,,,
1468,64b965335b57b20bb1eb4df2,อยากได้รีวิวเรื่องแบตเตอรี่ของ se2020 ค่ะ  ☺️,,,,
1469,64b965335b57b20bb1eb4e02,ผมใช้ S8 ปม่งแบตหมดโครตไว,,,,
1470,64b965335b57b20bb1eb4cd8,แต่ปัญหาคือแบตหมดไว,,,,
1471,64b965335b57b20bb1eb4dfc,พี่ครับผมชอบเร่นเกมแบบนี้ขอแบบเร่นลื่นๆ แร่วกล้องถ่ายรุปสวยๆแนะนำหน่อยครับ,,,,
1472,64b965335b57b20bb1eb4e46,แนะนำยังไงดีคะ คือตอนนี้ใช้ samsung a8 star ค่ะ ไม่ได้ซีกับความจอใหญ่จอเล็กเท่าำกร่ค่ะ ,,,,
1473,64b965335b57b20bb1eb4e46,แต่ซีกล้อง แง คิดว่ายังไงดีคะ,,,,
1474,64b965335b57b20bb1eb4eaa,เสียดายจอเล็ก,,,,
1475,64b965335b57b20bb1eb4cfc,"ทุกคนราคาเปลี่ยนแบตiPhone SE iPhone 6s iPhone 6s Plus iPhone 7 iPhone 7 iPhone 8 iPhone 8 Plus iPhone SE (รุ่นที่ 2) 1,600 บาท",,,,
1476,64b965335b57b20bb1eb4d18,สุดท้ายก็ซื้อกล้องปั๊ก3ตาเพื่อความรวย5555,,,,
1477,64b965335b57b20bb1eb4d86,แบตมันเยอะกว่า ,,,,
1478,64b965335b57b20bb1eb4d86,กล้องสวย ,,,,
