,_id,textDisplay,likeCount,keyword_search,Brand,Overview sentiment,Features,is_sentiment_comment
1766,64b6c01aa4428eeea7532399,รับข้อเสียได้ ,0,iPhone 12 mini,Apple,neu,,TRUE
1767,64b6c01aa4428eeea75323a7,จากแอนดรอยด์มาใช้ se 2020 ประทับใจเรื่องกล้องกับความลื่นไหลมากๆครับ ,6,iPhone 12 mini,Apple,,,TRUE
1768,64b6c01aa4428eeea75323a7,แต่เรื่องแบตนี่หมดเร็วไป ,6,iPhone 12 mini,Apple,,,TRUE
1769,64b6c01aa4428eeea75323a7,ตอนนี้รู้สึกสนใจ ,6,iPhone 12 mini,Apple,,,TRUE
1770,64b6c01aa4428eeea75323b7,ไมแบตผมอยู่ได้ทั้งวัน 555 หรือได้ของปลอมหว่า,0,iPhone 12 mini,Apple,neu,,TRUE
1772,64b6c01aa4428eeea75323bd,จอของ 11 ก็ไม่มีปัญหาครับ,0,iPhone 12 mini,Apple,,,TRUE
1773,64b6c01aa4428eeea75323c6,เรื่องแบตความอึดมันก็ต่างกันเห็นๆอ่ะ ,0,iPhone 12 mini,Apple,,,TRUE
1774,64b6c01aa4428eeea75323c6,ต้องเอา 11 mini มาชน กับ 12mini สิ ถึงจะสมน้ำสมเนื้อ ,0,iPhone 12 mini,Apple,neu,,TRUE
1775,64b6c01aa4428eeea75323d5,ผมว่า รับได้ครับ ,1,iPhone 12 mini,Apple,neu,,TRUE
1778,64b6c01aa4428eeea75323d7,ผมใช้ 12mini + ipad pro 11 ตอนนี้ชีวิตดีสุดๆครับ ,2,iPhone 12 mini,Apple,pos,,TRUE
1779,64b6c01aa4428eeea75323d7,ส่วนมินิเอาไว้โทรคุยหรือเล่นโซเชียล ถือว่าตอบโจทย์ไลฟ์สไตล์เลยครับ,2,iPhone 12 mini,Apple,pos,,TRUE
1780,64b6c01aa4428eeea75323dc,ขอบคุณสำหรับข้อมูลค่ะ หาอยู่พอดีชอบเริ่องแบตนี่แหละ ว่าจะไปซื้อรุ่นนี้ละ,0,iPhone 12 mini,Apple,pos,แบต:neu,TRUE
1781,64b6c01aa4428eeea75323dd,ไอ11แบตอึดดี ,1,iPhone 12 mini,Apple,,,TRUE
1782,64b6c01aa4428eeea75323de,เทรินS8+จอเบรินลำโพงเสียแบตเสื่อมได้4200 ,0,iPhone 12 mini,Apple,,,TRUE
1783,64b6c01aa4428eeea75323e4,@chiken tanaka ปกติดี ,0,iPhone 12 mini,Apple,neu,,TRUE
1785,64b6c01aa4428eeea75323e4,ถ้าไม่เน้นเล่นเกม เรื่องพกพาสบายมือมาก ,0,iPhone 12 mini,Apple,pos,,TRUE
1786,64b6c01aa4428eeea75323e4,ถ้าเรืองอวด mini ,0,iPhone 12 mini,Apple,,,TRUE
1788,64b6c01aa4428eeea75323e4,คนอื้นมองไม่ดึงดูด ,0,iPhone 12 mini,Apple,,,TRUE
1789,64b6c01aa4428eeea75323e4,ผู้ชายแบบผมชอบแนวสบายๆตอบโจทย์ได้ดีเรืองของการถ่ายรูป,0,iPhone 12 mini,Apple,,,TRUE
1795,64b6c01aa4428eeea7532413,ซื้อ iphone12 max แต่ต้องปิด 5G เศร้าแบตไหล,0,iPhone 12 mini,Apple,,,TRUE
1796,64b6c01aa4428eeea7532414,เราไม่มีปัญหาเรื่องขนาดหน้าจอ ,0,iPhone 12 mini,Apple,neu,จอ:neu,TRUE
1797,64b6c01aa4428eeea7532414,เพราะชอบจอเท่าse ,0,iPhone 12 mini,Apple,pos,จอ:neu,TRUE
1798,64b6c01aa4428eeea7532414,พกง่าย ,0,iPhone 12 mini,Apple,pos,,TRUE
1799,64b6c01aa4428eeea7532421,คนใช้ไอโฟน แบต 99 หาที่ชาร์ต คือเรื่องจริง 5555555555 พกพาวเวอร์แบงค์ตลอด ในกระเป๋ามีทุกอย่าง ,32,iPhone 12 mini,Apple,neg,,TRUE
1800,64b6c01aa4428eeea7532427,ขายต่อขาดทุนให้น้องที่ทำงานไปแล้วครับ ,5,iPhone 12 mini,Apple,neg,,TRUE
1801,64b6c01aa4428eeea7532427,ดีทุกอย่างยกเว้นแบต!!! ,5,iPhone 12 mini,Apple,pos,แบต:neg,TRUE
1804,64b6c01aa4428eeea7532427,ชาร์จวันละครั้งสบาย ๆ,5,iPhone 12 mini,Apple,neu,,TRUE
1805,64b6c01aa4428eeea753242c,ขอบจอมีรอยดำค่ะ,1,iPhone 12 mini,Apple,neu,จอ:neg,TRUE
1806,64b6c01aa4428eeea7532434,คนที่ไช้ไอโฟนจะรู้แบตลดนิดหนึ่ง เริ่มไม่สบายใจละ ,8,iPhone 12 mini,Apple,neg,จอ:neg,TRUE
1808,64b6c01aa4428eeea7532438,ถ้าความคุ้มค่าไม่เน้นจอสวยIphone11กินขาดครับ,5,iPhone 12 mini,Apple,neg,จอ:pos,TRUE
1812,64b6c01aa4428eeea7532450,ชอบ iphone12 mini ,27,iPhone 12 mini,Apple,pos,,TRUE
1813,64b6c01aa4428eeea7532454,กลายเป็นว่า 5G ไม่มีประโยชน์ ,55,iPhone 12 mini,Apple,neg,,TRUE
1814,64b6c01aa4428eeea7532454,แถมกลายเป็นภาระ ที่ซดแบตซะงั้น,55,iPhone 12 mini,Apple,neg,แบต:neg,TRUE
1816,64b6c01aa4428eeea753245d,แม่งไม่แก้ไฟเขียวๆล่อนไปล่อนมาหน้ากล้องสักที,0,iPhone 12 mini,Apple,neg,"จอ:neg,กล้อง:neg",TRUE
1817,64b6c01aa4428eeea7532460,เอา 11 ดีกว่าเถอะ ,3,iPhone 12 mini,Apple,neg,,TRUE
1820,64b6c01aa4428eeea7532466,ซื้อแล้วต้องมาซื้ออีกเปลืองตังค์คนตัดสินใจเปล่าๆ ,2,iPhone 12 mini,Apple,neg,,TRUE
1821,64b6c01aa4428eeea7532466,เขาทดสอบมาชัดเจนอยู่แล้วด้วยเครื่องที่ครอบคลุม ,2,iPhone 12 mini,Apple,neu,,TRUE
1823,64b6c01aa4428eeea7532470,ชอบ12miniเพราะรำคาญทศที่เครื่องใหญ่หนักมือ ,0,iPhone 12 mini,Apple,pos,,TRUE
1824,64b6c01aa4428eeea7532470,แล้วรู้สึกว่าจอเท่านี้ทำให้สนใจชีวิตปจวนอกจอโทรศัพท์เยอะกว่าด้วยๆๆ,0,iPhone 12 mini,Apple,pos,,TRUE
1826,64b6c01aa4428eeea7532471,ตอนแรกจะเปลี่ยนไป 12 เหมือนกัน แต่ไม่เปลี่ยนแล้ว ,12,iPhone 12 mini,Apple,neu,,TRUE
1828,64b6c01aa4428eeea7532473,แร้วสีมันดรอปลง ,0,iPhone 12 mini,Apple,neg,,TRUE
1829,64b6c01aa4428eeea753247b,ถ้าเราแชร์ไวไฟแล้วเสียบชาร์จค้างไว้ ,0,iPhone 12 mini,Apple,neu,,TRUE
1831,64b6c01aa4428eeea753247c,11 ดีกว่า รู้สึก12ยังพัฒนาเป็นรุ่นแรกที่ไม่สเถียรมาก ,12,iPhone 12 mini,Apple,neg,,TRUE
1832,64b6c01aa4428eeea753247c,ปัจจุบันใช้11มันก็โอเค ,12,iPhone 12 mini,Apple,neu,,TRUE
1833,64b6c01aa4428eeea753247c,ใช้ได้ทั้งวัน5G ก็ยังไม่ได้ครอบคลุมมากขนาดนั้น ,12,iPhone 12 mini,Apple,neu,,TRUE
1834,64b6c01aa4428eeea753247c,ราคาถูกกว่า,12,iPhone 12 mini,Apple,neg,,TRUE
1835,64b6c01aa4428eeea753247f,"พูดจากใจเลยนะเวลาคุณตั้มติไอโฟนอะผมเอ็นจอยจริงๆนะ ผมสัมผัสได้ถึงความเป็นกลางจริงๆอะ แต่พอเป็นคุณแพมพูดขิงไอโฟนแล้วชม samsung ผมหงุดหงิดชิบหายเพราะซื้อตามแล้วแบตมันไหลมากกกก, กล้องหน้าวุ้น, แจ้งเตือนช้ามาบ้างไม่มาบ้าง, เล่นเกมส์ก็ไม่ 60fps, ร้อนง่ายมาก, และสัญญาณโทรศัพท์ห่วยมาก ",5,iPhone 12 mini,Apple,pos,"แบต:pos,กล้อง:pos",TRUE
1837,64b6c01aa4428eeea753247f,มันดูปลอมสักแต่ว่าจะอวยลูกค้า ,5,iPhone 12 mini,Apple,,,TRUE
1838,64b6c01aa4428eeea753247f,ดูไม่ใส่ใจคนในช่องอะเหมือนพวกพริตตี้เต้นขายครีมกิโลผิวขาวอะหลอกขายควายแต่ตัวเองไปใช้ sk-ii งี้,5,iPhone 12 mini,Apple,,,TRUE
1841,64b6c01aa4428eeea7532490,ผมจัดมาละ 12 mini ใช้งานแค่ โทร  เล่นเฟส ไอจี ไลน์ บ้าง  ดู Netflix YouTube เฉลี่ย วันละ 1-2 ชม. อยู่ได้ทั้งวันครับถ้าเปิดประหยัดแบต ,17,iPhone 12 mini,Apple,pos,แบต:pos,TRUE
1842,64b6c01aa4428eeea7532490,ใช้งานเหมือนเดิมใช้ได้เกินเที่ยงคืนคับสิ่งที่ชอบมากๆคือเล็ก เบา เพราะผมต้องพกมือถือของที่ทำงานอย่างเลี่ยงไม่ได้ ,17,iPhone 12 mini,Apple,pos,,TRUE
1843,64b6c01aa4428eeea7532490,ไม่ไหวจิงๆ,17,iPhone 12 mini,Apple,neg,,TRUE
1844,64b6c01aa4428eeea753249f,ส่วนตัวใช้iPhone xกับ ROG phone1 อยุ่เลยคิดหนักที่จะเปลี่ยน12 เพราะแบตโคตรไหลถ้าเอามาเล่นเกม ,0,iPhone 12 mini,Apple,neg,แบต:neg,TRUE
1847,64b6c01aa4428eeea75324a1,สุดท้ายไปได้ที่ apple store ล็อตใหม่ไม่มีของแถม ก็ช่างมันแระ ,22,iPhone 12 mini,Apple,neu,,TRUE
1848,64b6c01aa4428eeea75324a1,มีงบจำกัดเลยเลือก 11 128 gb แล้วถูกกว่า เลือกความจุได้เยอะกว่า ,22,iPhone 12 mini,Apple,neu,,TRUE
1849,64b6c01aa4428eeea75324a9,ผมชอบจอเล็กๆคับ. ,0,iPhone 12 mini,Apple,pos,จอ:pos,TRUE
1850,64b6c01aa4428eeea75324c7,@P_T ดีครับ​ลื่นๆเลย​ล๊อตใหม่​แบตอึดๆ​,1,iPhone 12 mini,Apple,pos,แบต:pos,TRUE
1851,64b6c01aa4428eeea75324c9,ผมย้ายจาก6s+ มา 11 new box เรื่องจอบอกตรงๆ มองไม่ออก วันไปซื่อ ,3,iPhone 12 mini,Apple,neu,จอ:neu,TRUE
1852,64b6c01aa4428eeea75324ca,12 mini แบตหมดค่อนข้างไวอยู่,1,iPhone 12 mini,Apple,neg,แบต:neg,TRUE
1853,64b6c01aa4428eeea75324cb,เรื่องแบตก็แพ้,0,iPhone 12 mini,Apple,neg,แบต:neg,TRUE
1854,64b6c01aa4428eeea75324cc,iphone 12  แพ้แค่จอเล็กกว่าค่ะนอกนั้นชนะแบบขาดลอยเลยคุ้มค่ากับส่วนต่าง,0,iPhone 12 mini,Apple,pos,จอ:neg,TRUE
1855,64b6c01aa4428eeea75324cd,หนูใช้ 7plus มา แบตน้อยกว่า ยังอยู่ได้ทั้งวันเลยค่ะ สนใจ 12 มินิ มากๆเลย,17,iPhone 12 mini,Apple,pos,แบต:pos,TRUE
1856,64b6c01aa4428eeea75324e6,จัดมาแบ้วครับ 12 มินิ น่ารักปุกปิกมาก ,4,iPhone 12 mini,Apple,pos,,TRUE
1857,64b6c01aa4428eeea75324e6,ใส่กระเป๋ากางเกงสะดวกมากเวลาลุกนั่ง แต่ก็จอเล็กจริงครับ ,4,iPhone 12 mini,Apple,pos,จอ:neg,TRUE
1858,64b6c01aa4428eeea75324e6,ผมใช้คู่กับ Note 20 U ช่วงนี้เห่อ โน้ตก็นอนในกระเป๋าสะพาย 55555แต่ 11 Pro Max นอนในกล่องไปเลย หนัก ปวดมือ ,4,iPhone 12 mini,Apple,,,TRUE
1859,64b6c01aa4428eeea75324e7,ขอบ12เล็กเหี้ยๆ โคตรสวย5555555555 ,1,iPhone 12 mini,Apple,pos,,TRUE
1862,64b6c01aa4428eeea75324e9,จอสัก90Hz ก็น่าจะดี,1,iPhone 12 mini,Apple,neu,,TRUE
1863,64b6c01aa4428eeea75324ea,ใช้ 11 อยู่ แต่จะไป 12 mini เพราะ ขนาดเครื่องเล็กแค่นั้นแบตไม่ซีเรียส ,3,iPhone 12 mini,Apple,neu,แบต:neu,TRUE
1864,64b6c01aa4428eeea75324ea,เกมไม่ได้เล่นอยู่ละแต่ชอบสีแดง 11 มากกว่า 12 mini คงต้องไปสีดำไม่ก็สีน้ำเงิน,3,iPhone 12 mini,Apple,neg,,TRUE
1865,64b6c01aa4428eeea75324f1,รีโน่4 ตอนกดเข้ากล้องช้ามาก ,0,iPhone 12 mini,Apple,,,TRUE
1866,64b6c01aa4428eeea75324f1,บางทีจะรีบถ่ายแมว กดเข้ากล้องไม่ทัน แต่ภาพถ่ายได้โอเคอยู่ ,0,iPhone 12 mini,Apple,pos,กล้อง:pos,TRUE
1867,64b6c01aa4428eeea75324f1,เกมก้เฉยๆ ไม่ได้แย่,0,iPhone 12 mini,Apple,neu,,TRUE
1869,64b6c01aa4428eeea7532500,@PEAR ใช่ครับจะพกทีวีไปก็หนักไปแท็ปเล็ตก็หนักเอามือถือจอ fhd+ดีกว่าถึงจะipsไม่ใช่amoledดีกว่าใช้hd+,0,iPhone 12 mini,Apple,neu,,TRUE
1870,64b6c01aa4428eeea7532501,มันก็กั๊กเหมือนsamsung ครับปีนี้ยังกั๊กจออย่างA42 5G hd+,0,iPhone 12 mini,Apple,neg,จอ:neg,TRUE
1871,64b6c01aa4428eeea7532504,ซื้อรถเครื่องได้แบตกะจอกแท้สู้แอนดรอยเครื่องละ3000ยังไม่ได้,0,iPhone 12 mini,Apple,neg,แบต:neg,TRUE
1872,64b6c01aa4428eeea7532505,มันควรจะ FullHD อะ ซึ่งเราใช้งานมือถือหนักมากก ,13,iPhone 12 mini,Apple,neg,,TRUE
1873,64b6c01aa4428eeea7532505,ก็ควรจะได้จอดีๆในราคานี้อะ,13,iPhone 12 mini,Apple,neg,จอ:neg,TRUE
1874,64b6c01aa4428eeea7532507,ยอมรับแบตไปเร็ว แต่สามารถอยู่ได้ทั้งวัน ทั้งโทร/โทรไลน์ ถ่ายรูป/ถ่ายวีดีโอ ,5,iPhone 12 mini,Apple,neu,"แบต:neg,กล้อง:neu",TRUE
1875,64b6c01aa4428eeea7532507,สำหรับผม mini ตอบโจทย์ ,5,iPhone 12 mini,Apple,pos,,TRUE
1876,64b6c01aa4428eeea7532507,พกสะดวก ,5,iPhone 12 mini,Apple,pos,,TRUE
1877,64b6c01aa4428eeea7532507,จอใหญ่อยู่แต่อาจไม่จุใจเท่า I 11 promax แต่ทำให้ผมไม่พก I 11 promax เลย ,5,iPhone 12 mini,Apple,neu,จอ:neg,TRUE
1878,64b6c01aa4428eeea7532507,ทิ้งไว้ในเป้ ...... รัก 12 mini ครับ😘,5,iPhone 12 mini,Apple,pos,,TRUE
1880,64b6c01aa4428eeea7532516,11ดีกว่าได้จอใหญ่จอบจอใหม่,0,iPhone 12 mini,Apple,neg,จอ:neg,TRUE
1881,64b6c01aa4428eeea7532517,เราใช้11เล่นเกมแบตอึดดี,0,iPhone 12 mini,Apple,neu,แบต:pos,TRUE
1882,64b6c01aa4428eeea7532521,@Cjhollywood จอสู้12mini ได้ครับ HD กับ Full HD ต่างกันพอสมควร,0,iPhone 12 mini,Apple,neu,จอ:neu,TRUE
1884,64b6c01aa4428eeea7532522,ลังเลอยู่คะ,0,iPhone 12 mini,Apple,neu,,TRUE
1885,64b6c01aa4428eeea7532525,ไอโฟน 11 ดีกว่าเห็นๆ ง่ายๆ ดูภาพหมาสิ ใช้ 12ถ่าย น้อนเฉยๆ พอเป็น 11 น้อนถึงกับหันมามองแล้วยิ้ม,901,iPhone 12 mini,Apple,neg,,TRUE
1886,64b6c01aa4428eeea7532526,แบตเตอรี่ใช้งานได้เยอะกว่ากันมากๆเลยครับ ,0,iPhone 12 mini,Apple,pos,แบต:pos,TRUE
1887,64b6c01aa4428eeea7532526,และเปลี่ยนเพราะเรื่องเกมด้วย กับเกมพอดีมือครับจับถนัดกว่า,0,iPhone 12 mini,Apple,pos,,TRUE
1888,64b6c01aa4428eeea7532528,คุ้มนะคะ  ,1,iPhone 12 mini,Apple,pos,,TRUE
1892,64b6c01aa4428eeea7532553,mini วิธีประหยัดแบตคือใช้แต่ 4G ครับ แม้มี 5G เราก็ไม่ใช้,1,iPhone 12 mini,Apple,neu,,TRUE
1893,64b6c01aa4428eeea7532556,พึ่งขาย11โปรมาเอา12มินิวันนี้เองคับหลักๆเลยคือชอบมือถือจอเล็กมากๆๆๆๆเรื่องอื่นผมรับได้หมดคับ #ชอบมากๆๆๆๆ12มินิรักเลยคับ,6,iPhone 12 mini,Apple,pos,จอ:pos,TRUE
1894,64b6c01aa4428eeea7532557,แล้วชอบดูยูทูป หรือ เนกฟลิก เป็นชีวิจจิตใจ ,5,iPhone 12 mini,Apple,pos,,TRUE
1896,64b6c01aa4428eeea7532557,คือใช้งานได้ แต่มันไม่ฟินเท่าจอ 6.1 แน่ๆ,5,iPhone 12 mini,Apple,neu,จอ:neg,TRUE
1897,64b6c01aa4428eeea753255e,ถ้าสู้กันเรื่องแบต11ชนะครับ,3,iPhone 12 mini,Apple,neg,แบต:neg,TRUE
1898,64b6c01aa4428eeea7532561,โหดสัส แดกแบตจัด,0,iPhone 12 mini,Apple,neg,แบต:neg,TRUE
1900,64b6c01aa4428eeea753256f,"12ดีกว่าอยู่แล้วแต่ส่วนต่างเกือบ 8,000 ",3,iPhone 12 mini,Apple,pos,,TRUE
1903,64b6c01aa4428eeea7532574,12 เหมือน 5 ตอนเปิด 4 G เครื่องร้อนแบตสูบ,0,iPhone 12 mini,Apple,neg,แบต:neg,TRUE
1904,64b6c01aa4428eeea7532589,ยังน่าใช้อยู่ครับ แบตอึดด้วย ,2,iPhone 12 mini,Apple,pos,แบต:pos,TRUE
1905,64b6c01aa4428eeea7532589,ที่สำคัญ apple ยังไม่ถอดตัวนี้ออกจาก apple store แสดงว่ายังใช้ได้อย่างน้อยๆ3ปี,2,iPhone 12 mini,Apple,neu,,TRUE
1909,64b6c01aa4428eeea75325c1,รู้สึกว่า   มันต่างกันนะ ความสว่างจอ 13สว่างกว่า แบตอึดกว่าเยอะ ,1,iPhone 12 ,Apple,neg,"จอ:neg,แบต:neg",TRUE
1910,64b6c01aa4428eeea75325c1,ลำโพงดีกว่า ,1,iPhone 12 ,Apple,neg,,TRUE
1911,64b6c01aa4428eeea75325c1,กล้องดีกว่าอย่างเห็นได้ชัด ,1,iPhone 12 ,Apple,neg,,TRUE
1913,64b6c01aa4428eeea75325c1,รู้สึกไม่เสียดายเงินเลยครับ ที่ย้ายมา ,1,iPhone 12 ,Apple,neg,,TRUE
1916,64b6c01aa4428eeea75325e2,เสียอย่างเดียวคือหน้าจอไม่สว่าง,0,iPhone 12 ,Apple,neg,จอ:neg,TRUE
1918,64b6c01aa4428eeea75325fd,เเบตไม่อึดเท่า11 เพราะจอเป็นOLED,0,iPhone 12 ,Apple,neg,แบต:neg,TRUE
1920,64b6c01aa4428eeea75325ff,ใช่เลย 12pro ครบๆเลยครับ ,0,iPhone 12 ,Apple,pos,,TRUE
1921,64b6c01aa4428eeea7532600,ใหม่กว่าย่อมดีกว่า 12โปร3กล้อง ,3,iPhone 12 ,Apple,pos,,TRUE
1922,64b6c01aa4428eeea7532600,มันเท่มากงานกล้องครอบคุมแต่ไม่มีcinematic ,3,iPhone 12 ,Apple,pos,กล้อง:pos,TRUE
1923,64b6c01aa4428eeea7532600,อันนี้เสียดายมาก13แน่แนนอายุการใช้งานนานกว่า เพราะเป็นตัวไหม่แบตอึดขึ้น ,3,iPhone 12 ,Apple,neg,แบต:neg,TRUE
1925,64b6c01aa4428eeea7532601,13miniดีกว่าเยอะเลยครับถ้าไ่ม่ซีเรียสเรื่องจอเล็ก ,0,iPhone 12 ,Apple,neg,จอ:pos,TRUE
1926,64b6c01aa4428eeea7532601,การจัดกรพลังงานดีกว่า12เยอะ,0,iPhone 12 ,Apple,neg,,TRUE
1927,64b6c01aa4428eeea7532615,ถ้าไม่เล่นเกมส์ คุ้ม ,0,iPhone 12 ,Apple,pos,,TRUE
1928,64b6c01aa4428eeea7532615,พกง่าย ,0,iPhone 12 ,Apple,pos,,TRUE
1929,64b6c01aa4428eeea7532615,แบตชาร์จเต็มเร็ว,0,iPhone 12 ,Apple,pos,แบต:pos,TRUE
1930,64b6c01aa4428eeea7532622,สำหรับแฟน เน้นถ่ายรูป/ เล่นโซเชี่ยลหนักๆ ,0,iPhone 12 ,Apple,neu,,TRUE
1931,64b6c01aa4428eeea7532622,ถึงเวลานั้นต้องจ่ายตังเอง ... ต้องบวกเพิ่มอีก 890.- เลยครึ่งหมื่นแหงๆ ... คหสต.นะ ... ถ้าเล่นเกมผมว่าไม่รอด ... ลองมอง 13 แต่ถ้าซื้อ 11 มือ1 ก็ใช้ไปอีกซักปี 2ปีดีกว่า ,0,iPhone 12 ,Apple,neg,,TRUE
1932,64b6c01aa4428eeea7532622,เอาให้คุ้มก่อน ...,0,iPhone 12 ,Apple,neu,,TRUE
1934,64b6c01aa4428eeea753263b,แบตยังเหลือ 81 วันนึงได้ยุ (เพราะไม่เล่นเกมส์) นี่ก็กำลังคิดๆยุว่า จะไป 11 pmหรือ 12 pm ดี ,0,iPhone 12 ,Apple,neu,แบต:neu,TRUE
1935,64b6c01aa4428eeea753263c,ยังใช้ดีอยู่ครับ ,0,iPhone 12 ,Apple,pos,,TRUE
1936,64b6c01aa4428eeea753263c,ดูหนัง เล่นเฟส เล่นไอจี เปิด4G  เล่นจาก100%จะอยู่25%อยู่ประมาณ 6ชมกว่าๆ ,0,iPhone 12 ,Apple,neu,,TRUE
1937,64b6c01aa4428eeea753263c,ตำ่กว่า40 จะร้อนเดะชาร์จไม่ขึ้น ,0,iPhone 12 ,Apple,neu,,TRUE
1938,64b6c01aa4428eeea753263c,แต่ผมกะเล่นไปชาร์จไปไม่มีปัญหาเรื่อง เบต้า%ลดเลยนะ ,0,iPhone 12 ,Apple,pos,,TRUE
1942,64b6c01aa4428eeea753264f,ขนาดคิดว่าพอดีมื้อเดียว ,0,iPhone 12 ,Apple,pos,,TRUE
1943,64b6c01aa4428eeea753264f,กล้องทั้งรูปวิดิโอโอเคใช้ทำานได้ค่ะ ,0,iPhone 12 ,Apple,pos,กล้อง:pos,TRUE
1944,64b6c01aa4428eeea753264f,จอสวย,0,iPhone 12 ,Apple,pos,จอ:pos,TRUE
1946,64b6c01aa4428eeea753265b,ผมควรเปลี่ยน 12 หรือ 13 ดีครับ,1,iPhone 12 ,Apple,neu,,TRUE
1949,64b6c01aa4428eeea753265e,ขอบคุณที่ไห้คำแนะนำน้ะค้าบ😊,0,iPhone 12 ,Apple,pos,,TRUE
1950,64b6c01aa4428eeea7532663,ส่วนตัวชอบเลย แต่แบตไหลจริง ยิ่ง 5G นี่ไหลยับเลย ,16,iPhone 12 ,Apple,pos,แบต:neg,TRUE
1951,64b6c01aa4428eeea7532663,ส่วนกล้องก็ชอบนะ ,16,iPhone 12 ,Apple,pos,กล้อง:pos,TRUE
1952,64b6c01aa4428eeea7532663,ภาพสวยดี แต่ชอบโหมดกลางคืนกับกันสั่นรุ่นใหม่ๆมากกว่า ตามกาลเวลาอะเนาะ,16,iPhone 12 ,Apple,neg,,TRUE
1953,64b6c01aa4428eeea7532666,"ผมจะซื้อไอโฟนมือสอง(คิดว่าถูกกว่ามือ1เยอะ)งบ30,000 ",0,iPhone 12 ,Apple,neu,,TRUE
1954,64b6c01aa4428eeea7532666,สักเครื่องแต่กลัวเรื่องจอเขียว ,0,iPhone 12 ,Apple,neg,จอ:neg,TRUE
1956,64b6c01aa4428eeea7532671,เสียดายเงิน ,0,iPhone 12 ,Apple,neg,,TRUE
1957,64b6c01aa4428eeea7532679,รู้สึกแบตมันไหลเร็วมากกกก  เล่นเกมร้อนไว ,0,iPhone 12 ,Apple,neg,แบต:neg,TRUE
1958,64b6c01aa4428eeea7532680,เคยมีโอกาสได้ใช้ไอโฟนครับลื่นมากครับเเต่ติดปัญหา​จอเล็กไปหน่อยครับสำหลับ6.1ผมเป็นคนมือใหญ่เเต่ถ้าจะเอา6.7ก็เเพงอ่าา5555,1,iPhone 12 ,Apple,neg,จอ:neg,TRUE
1959,64b6c01aa4428eeea7532683,แต่ 13 ขึ้นไปที่ไม่ได้ซื้อกลัว จอเขียว ,0,iPhone 12 ,Apple,neg,จอ:neg,TRUE
1962,64b6c01aa4428eeea7532696,"เพิ่งชื้อ iPhone 11 128 มือ1 ค่ายกล้วย 19,300 คิดว่าแบตทนกว่า 12 กล้องก็ไม่หางกัน แต่แค่ไม่มี5G นอกนั้นส่วนตัว ",3,iPhone 12 ,Apple,neg,แบต:neg,TRUE
1963,64b6c01aa4428eeea75326ae,ทีแรกว่าจะซื้อ13promaxเพราะสู้ราคา14promaxไม่ไหว ,0,iPhone 12 ,Apple,neu,,TRUE
1964,64b6c01aa4428eeea75326ae,แต่พอเห็นกระแสจอเขียวก็ไม่กล้า13promaxซื้อเลย ,0,iPhone 12 ,Apple,neu,จอ:neg,TRUE
1965,64b6c01aa4428eeea75326ae,เลยคิดว่าซื้อ12promaxน่าจะคุ้มสุดในตอนนี้แล้ว,0,iPhone 12 ,Apple,,,TRUE
1966,64b6c01aa4428eeea75326b6,ซื้อให้แม่ใช้ ถือว่าคุ้ม ,0,iPhone 12 ,Apple,pos,,TRUE
1967,64b6c01aa4428eeea75326b6,กล้องไม่ค่อยถ่าย เล่นแค่ line facebook 64gb ใช้ได้นานๆ เลย,0,iPhone 12 ,Apple,pos,กล้อง:neu,TRUE
1968,64b6c01aa4428eeea75326c7,สีเริ่มลอกขอบตัวเครื่อง เป็นดวงๆ😢 แต่อย่างอื่นดีหมด ,0,iPhone 12 ,Apple,pos,,TRUE
1969,64b6c01aa4428eeea75326c7,แบตอึด,0,iPhone 12 ,Apple,pos,แบต:pos,TRUE
1971,64b6c01aa4428eeea75326c9,ดีทุกอย่าง แต่แบตไหลไวมาก ,2,iPhone 12 ,Apple,pos,แบต:neg,TRUE
1972,64b6c01aa4428eeea75326de,ครับ Rogมันก็ตามที่เขาว่ากัน ศูนย์​ซ่อมน้อย ,0,iPhone 12 ,Apple,neu,,TRUE
1973,64b6c01aa4428eeea75326de,อะไหล่หายาก ,0,iPhone 12 ,Apple,neg,,TRUE
1974,64b6c01aa4428eeea75326de,ปรับภาพได้ สมูท เเต่ต้องคุมความร้อนดีๆ ,0,iPhone 12 ,Apple,pos,,TRUE
1975,64b6c01aa4428eeea75326ee,ดีทั้ง2ครับ 12pmจะดีตรงจอใหญ่เเบตอึด ,0,iPhone 12 ,Apple,pos,"จอ:neg,แบต:neg",TRUE
1977,64b6c01aa4428eeea75326ee,ถ้าความสดใหม่คงเป็น13 พึ่งตกรุ่นปีที่เเล้ว,0,iPhone 12 ,Apple,neu,,TRUE
1978,64b6c01aa4428eeea75326f1,เเล้วเเต่ชอบครับดีทั้ง2 ชอบจอใหญ่เลนส์กล้องครบไป12pm ชอบเครื่องเบาๆ ,0,iPhone 12 ,Apple,pos,"จอ:pos,กล้อง:pos",TRUE
1979,64b6c01aa4428eeea7532719,15000คุ้มนะผมว่าค่ายแอนดรอยบางค่ายยังไม่ได้กันน้ำกันฝุ่นกล้องอัลตร้าไวด์บางค่ายยังได้ความละเอียดแค่8ล้านกล้องหน้าวิดีโอยังถ่าย4Kไม่ได้ตัวท็อปบางค่ายยังถ่ายวิดีโอ4Kไม่ได้เลย,0,iPhone 12 ,Apple,pos,กล้อง:pos,TRUE
